,carat,price,cut__Fair,cut__Good,cut__Ideal,cut__Premium,cut__Very Good,color__D,color__E,color__F,color__G,color__H,color__I,color__J,clarity__I1,clarity__IF,clarity__SI1,clarity__SI2,clarity__VS1,clarity__VS2,clarity__VVS1,clarity__VVS2
58,-1.0504758742348723,405,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59,-1.0504758742348723,405,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60,-0.9449399996426671,552,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
61,-1.0504758742348723,552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,-1.0504758742348723,552,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,-1.0504758742348723,552,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,-0.7971897752135796,552,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
65,-1.0926902240717544,553,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
66,-1.0082615243979902,553,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67,-1.0293686993164313,553,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
68,-1.0293686993164313,553,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
69,-1.1771189237455186,553,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
70,-1.1771189237455186,553,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,-1.0504758742348723,554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72,-1.0504758742348723,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
73,-1.0504758742348723,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
74,-1.0504758742348723,554,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
75,-1.1349045739086365,554,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
76,-1.1349045739086365,554,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77,-1.1349045739086365,554,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,-1.1349045739086365,554,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,-1.1349045739086365,554,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
80,-1.1349045739086365,554,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
81,-1.1349045739086365,554,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,-1.1349045739086365,554,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
83,-0.8816184748873438,554,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
84,-1.1349045739086365,554,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
85,-1.1771189237455186,554,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
86,-1.1771189237455186,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
87,-1.1771189237455186,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
88,-1.1771189237455186,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
89,-1.0082615243979902,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
90,-0.2061888774972299,2757,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91,0.1315259211978272,2757,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
92,-0.2061888774972299,2757,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
93,-0.18508170257878878,2759,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94,-0.037331478149701225,2759,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
95,-0.2061888774972299,2759,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
96,-0.2061888774972299,2759,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
97,0.34259767038223776,2759,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98,-0.14286735274190662,2760,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
99,0.00488287168718094,2760,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
100,-0.10065300290502446,2760,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,-0.10065300290502446,2760,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
102,-0.12176017782346554,2760,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
103,-0.10065300290502446,2760,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
104,0.00488287168718094,2760,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105,-0.10065300290502446,2760,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
106,0.00488287168718094,2760,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
107,-0.12176017782346554,2761,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108,0.02599004660562202,2761,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
109,-0.43836780160008154,2761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,0.00488287168718094,2761,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
111,-0.12176017782346554,2761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
112,0.21595462087159153,2761,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
113,-0.12176017782346554,2762,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
114,-0.14286735274190662,2762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
115,-0.14286735274190662,2762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
116,0.00488287168718094,2762,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
117,-0.18508170257878878,2762,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
118,-0.2061888774972299,2762,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
119,0.00488287168718094,2762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
120,-0.18508170257878878,2762,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,-0.12176017782346554,2762,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
122,-0.2061888774972299,2762,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
123,-0.2061888774972299,2762,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
124,-0.2061888774972299,2762,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
125,-0.2061888774972299,2762,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
126,0.23706179579003261,2763,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
127,-0.3961534517631994,2763,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,0.23706179579003261,2763,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
129,0.23706179579003261,2763,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
130,-0.058438653068142304,2763,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
131,-0.18508170257878878,2764,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,-0.18508170257878878,2764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,-0.2061888774972299,2765,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
134,-0.058438653068142304,2765,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
135,-0.3539391019263172,2765,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
136,-0.18508170257878878,2765,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
137,-0.18508170257878878,2765,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
138,-0.07954582798658338,2765,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
139,-0.3328319270078761,2766,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
140,-0.18508170257878878,2766,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
141,-0.18508170257878878,2766,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
142,-0.2061888774972299,2767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143,-0.2061888774972299,2767,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,-0.18508170257878878,2767,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,-0.2061888774972299,2767,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
146,-0.18508170257878878,2768,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
147,-0.14286735274190662,2768,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,-0.2061888774972299,2768,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,-0.2061888774972299,2768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150,-0.18508170257878878,2768,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,-0.12176017782346554,2769,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
152,-0.18508170257878878,2770,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,-0.14286735274190662,2770,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
154,-0.07954582798658338,2770,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
155,-0.07954582798658338,2770,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156,-0.18508170257878878,2770,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
157,-0.14286735274190662,2770,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
158,-0.14286735274190662,2770,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
159,-0.14286735274190662,2770,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,-0.14286735274190662,2770,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
161,-0.1639745276603477,2771,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
162,-0.14286735274190662,2771,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
163,-0.18508170257878878,2771,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
164,-0.016224303231260142,2771,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
165,-0.14286735274190662,2772,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
166,0.00488287168718094,2772,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
167,-0.45947497651852265,2772,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
168,-0.45947497651852265,2772,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
169,-0.18508170257878878,2772,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
170,-0.10065300290502446,2773,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171,-0.2061888774972299,2773,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,0.7858483436695001,2774,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
173,-0.41726062668164043,2774,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
174,-0.2061888774972299,2774,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
175,0.06820439644250395,2774,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
176,-0.12176017782346554,2775,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
177,-0.1639745276603477,2776,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
178,-0.18508170257878878,2776,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
179,-0.18508170257878878,2776,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
180,-0.5439036761922867,2776,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
181,-0.5439036761922867,2776,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
182,-0.1639745276603477,2776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
183,-0.1639745276603477,2776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
184,-0.1639745276603477,2776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
185,-0.18508170257878878,2776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
186,-0.2061888774972299,2777,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,-0.18508170257878878,2777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
188,-0.18508170257878878,2777,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
189,-0.18508170257878878,2777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
190,-0.18508170257878878,2777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
191,-0.2061888774972299,2777,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
192,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
193,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
194,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
195,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
196,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
197,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
198,-0.2061888774972299,2777,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
199,-0.1639745276603477,2777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
200,-0.2061888774972299,2777,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
201,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
202,-0.2061888774972299,2777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
203,-0.2061888774972299,2777,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
204,0.3848120202191199,2777,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
205,-0.037331478149701225,2777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
206,-0.2061888774972299,2777,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
207,-0.5861180260291688,2778,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
208,-0.14286735274190662,2779,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209,-0.12176017782346554,2779,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
210,-0.2061888774972299,2780,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
211,-0.058438653068142304,2780,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
212,-0.18508170257878878,2780,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
213,-0.12176017782346554,2780,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
214,-0.2061888774972299,2780,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
215,0.4481335449744432,2781,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
216,-0.058438653068142304,2781,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
217,-0.037331478149701225,2781,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
218,-0.1639745276603477,2782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
219,-0.5650108511107278,2782,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,-0.07954582798658338,2782,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
221,-0.2061888774972299,2782,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
222,-0.2061888774972299,2782,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
223,-0.10065300290502446,2782,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224,-0.1639745276603477,2782,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225,-0.1639745276603477,2782,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,-0.2061888774972299,2782,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,0.08931157136094503,2782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
228,-0.10065300290502446,2782,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
229,-0.5861180260291688,2783,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
230,-0.1639745276603477,2784,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
231,-0.016224303231260142,2784,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
232,-0.1639745276603477,2787,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
233,-0.60722520094761,2787,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
234,-0.3328319270078761,2787,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,-0.2061888774972299,2788,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
236,0.06820439644250395,2788,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
237,-0.07954582798658338,2788,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
238,-0.18508170257878878,2788,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239,-0.058438653068142304,2788,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
240,-0.18508170257878878,2788,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
241,0.4481335449744432,2788,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
242,0.4481335449744432,2788,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
243,-0.058438653068142304,2789,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
244,-0.07954582798658338,2789,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
245,-0.07954582798658338,2789,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
246,-0.07954582798658338,2789,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
247,0.5325622446482076,2789,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
248,0.02599004660562202,2789,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
249,-0.2061888774972299,2789,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
250,-0.5227965012738456,2789,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
